-2.595367224796178429e-01,-1.579909128610774427e-01,1.678556760335684628e-01,-1.215084975337697992e-01,-1.830169584194689669e-01,2.727592778220712111e-01,1.215084975337697992e-01
-1.519088308999763104e-01,-1.593524267966975674e-02,-2.440103294729245587e-01,-2.282886263701811580e-01,2.086021922337571999e-01,-9.502452727496069063e-02,2.282886263701811025e-01
-1.964144446002583366e-01,2.963573724865984915e-01,2.182678816012779965e-01,1.973229281580016203e-01,1.587394777668659218e-01,-3.835210032420038190e-02,-1.973229281580015648e-01
-2.779076904695035877e-01,-1.219390026683494221e-01,-1.415645580712168727e-01,1.528047389026343517e-01,-1.839962503034321406e-01,-1.393192194645535842e-01,-1.528047389026343517e-01
